,Name,Title,Typename,XYZ URL,Max Z
168,ostwentyfiveinchparishinchinnan,inchinnan,,"https://geo.nls.uk/mapdata2/os/25_inch/inchinnan"" + ""/{z}/{x}/{y}.png",
169,ostwentyfiveinchparishinnerkip,innerkip,,"https://geo.nls.uk/mapdata2/os/25_inch/innerkip"" + ""/{z}/{x}/{y}.png",
170,ostwentyfiveinchparishkilbarchan,kilbarchan,,"https://geo.nls.uk/mapdata2/os/25_inch/kilbarchan"" + ""/{z}/{x}/{y}.png",
171,ostwentyfiveinchparishkilmalcolm,kilmalcolm,,"https://geo.nls.uk/mapdata2/os/25_inch/kilmalcolm"" + ""/{z}/{x}/{y}.png",
172,ostwentyfiveinchparishlochwinnoch,lochwinnoch,,"https://geo.nls.uk/mapdata2/os/25_inch/lochwinnoch"" + ""/{z}/{x}/{y}.png",
173,ostwentyfiveinchparishmearns,mearns,,"https://geo.nls.uk/mapdata2/os/25_inch/mearns"" + ""/{z}/{x}/{y}.png",
174,ostwentyfiveinchparishneilston,neilston,,"https://geo.nls.uk/mapdata2/os/25_inch/neilston"" + ""/{z}/{x}/{y}.png",
175,ostwentyfiveinchparishport_glasgow,port_glasgow,,"https://geo.nls.uk/mapdata2/os/25_inch/port_glasgow"" + ""/{z}/{x}/{y}.png",
176,ostwentyfiveinchparishrenfrew,renfrew,,"https://geo.nls.uk/mapdata2/os/25_inch/renfrew"" + ""/{z}/{x}/{y}.png",
177,ossixinchanglesey,anglesey,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-anglesey/{z}/{x}/{y}.png,
178,ossixinchbedfordshire,bedfordshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-bedfordshire/{z}/{x}/{y}.png,
179,ossixinchberkshire,berkshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-berkshire/{z}/{x}/{y}.png,
180,ossixinchberkshireV,berkshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-berkshireV/{z}/{x}/{y}.png,
181,ossixinchbrecknockshire,brecknockshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-brecknockshire/{z}/{x}/{y}.png,
182,ossixinchbuckinghamshire,buckinghamshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-buckinghamshire/{z}/{x}/{y}.png,
183,ossixinchcaernarvonshire,carnarvonshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-caernarvonshire/{z}/{x}/{y}.png,
184,ossixinchcambridgeshire,cambridgeshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-cambridgeshire/{z}/{x}/{y}.png,
185,ossixinchcardiganshire,cardiganshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-cardiganshire/{z}/{x}/{y}.png,
186,ossixinchcarmarthenshire,carmarthenshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-carmarthenshire/{z}/{x}/{y}.png,
187,ossixinchcheshire,cheshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-cheshire/{z}/{x}/{y}.png,
188,ossixinchcornwall,cornwall,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-cornwall/{z}/{x}/{y}.png,
189,ossixinchcumberland,cumberland,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-cumberland/{z}/{x}/{y}.png,
190,ossixinchdenbighshireV,denbighshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-denbighshireV/{z}/{x}/{y}.png,
191,ossixinchdenbighshire,denbighshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-denbighshire/{z}/{x}/{y}.png,
192,ossixinchderbyshire,derbyshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-derbyshire/{z}/{x}/{y}.png,
193,ossixinchdevonshire,devon,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-devonshire/{z}/{x}/{y}.png,
194,ossixinchdorset,dorset,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-dorset/{z}/{x}/{y}.png,
195,ossixinchdurham,durham,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-durham/{z}/{x}/{y}.png,
196,ossixinchdurhamV,durham,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-durhamV/{z}/{x}/{y}.png,
197,ossixinchessex,essex,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-essex/{z}/{x}/{y}.png,
198,ossixinchessexV,essex,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-essexV/{z}/{x}/{y}.png,
199,ossixinchflintshire,flintshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-flintshire/{z}/{x}/{y}.png,
200,ossixinchglamorgan,glamorgan,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-glamorgan/{z}/{x}/{y}.png,
201,ossixinchgloucestershire,gloucestershire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-gloucestershire/{z}/{x}/{y}.png,
202,ossixinchhampshire,hampshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-hampshire/{z}/{x}/{y}.png,
203,ossixinchhampshireV,hampshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-hampshireV/{z}/{x}/{y}.png,
204,ossixinchherefordshire,herefordshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-herefordshire/{z}/{x}/{y}.png,
205,ossixinchhertfordshire,hertfordshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-hertfordshire/{z}/{x}/{y}.png,
206,ossixinchhuntingdonshire,huntingdonshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-huntingdonshire/{z}/{x}/{y}.png,
207,ossixinchisleofman,isle-of-man,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-isle-of-man/{z}/{x}/{y}.png,
208,ossixinchisleofmanV,isle-of-man,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-isle-of-manV/{z}/{x}/{y}.png,
209,ossixinchkent,kent,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-kent/{z}/{x}/{y}.png,
210,ossixinchkentV,kent,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-kentV/{z}/{x}/{y}.png,
211,ossixinchlancashire,lancashire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-lancashire/{z}/{x}/{y}.png,
212,ossixinchlancashireV,lancashire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-lancashireV/{z}/{x}/{y}.png,
213,ossixinchleicestershire,leicestershire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-leicestershire/{z}/{x}/{y}.png,
214,ossixinchlincolnshire,lincolnshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-lincolnshire/{z}/{x}/{y}.png,
215,ossixinchmerionethshire,merionethshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-merionethshire/{z}/{x}/{y}.png,
216,ossixinchmiddlesex,middlesex,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-middlesex/{z}/{x}/{y}.png,
217,ossixinchmiddlesexV,middlesex,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-middlesexV/{z}/{x}/{y}.png,
218,ossixinchmonmouthshire,monmouthshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-monmouthshire/{z}/{x}/{y}.png,
219,ossixinchmonmouthshireV,monmouthshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-monmouthshireV/{z}/{x}/{y}.png,
220,ossixinchmontgomeryshire,montgomeryshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-montgomeryshire/{z}/{x}/{y}.png,
221,ossixinchnorfolk,norfolk,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-norfolk/{z}/{x}/{y}.png,
222,ossixinchnorthamptonshire,northamptonshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-northamptonshire/{z}/{x}/{y}.png,
223,ossixinchnorthumberland,northumberland,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-northumberland/{z}/{x}/{y}.png,
224,ossixinchnorthumberlandV,northumberland,,https://geo.nls.uk/mapdata3/os/six-inch-northumberlandV/{z}/{x}/{y}.png,
225,ossixinchnottinghamshire,nottinghamshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-nottinghamshire/{z}/{x}/{y}.png,
226,ossixinchoxfordshire,oxfordshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-oxfordshire/{z}/{x}/{y}.png,
227,ossixinchoxfordshireV,oxfordshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-oxfordshireV/{z}/{x}/{y}.png,
228,ossixinchpembrokeshire,pembrokeshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-pembrokeshire/{z}/{x}/{y}.png,
229,ossixinchradnorshire,radnorshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-radnorshire/{z}/{x}/{y}.png,
230,ossixinchrutland,rutland,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-rutland/{z}/{x}/{y}.png,
231,ossixinchshropshire,shropshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-shropshire/{z}/{x}/{y}.png,
232,ossixinchstaffordshire,staffordshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-staffordshire/{z}/{x}/{y}.png,
233,ossixinchsomerset,somerset,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-somerset/{z}/{x}/{y}.png,
234,ossixinchsuffolk,suffolk,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-suffolk/{z}/{x}/{y}.png,
235,ossixinchsurrey,surrey,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-surrey/{z}/{x}/{y}.png,
236,ossixinchsurreyV,surrey,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-surreyV/{z}/{x}/{y}.png,
237,ossixinchsussex,sussex,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-sussex/{z}/{x}/{y}.png,
238,ossixinchsussexV,sussex,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-sussexV/{z}/{x}/{y}.png,
239,ossixinchwestmorland,westmorland,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-westmorland/{z}/{x}/{y}.png,
240,ossixinchwestmorlandV,westmorland,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-westmorlandV/{z}/{x}/{y}.png,
241,ossixinchwarwickshire,warwickshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-warwickshire/{z}/{x}/{y}.png,
242,ossixinchwiltshire,wiltshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-wiltshire/{z}/{x}/{y}.png,
243,ossixinchworcestershire,worcestershire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-worcestershire/{z}/{x}/{y}.png,
244,ossixinchyorkshire,yorkshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-yorkshire/{z}/{x}/{y}.png,
245,ossixinchyorkshireV,yorkshire,,https://mapseries-tilesets.s3.amazonaws.com/os/six-inch-yorkshireV/{z}/{x}/{y}.png,
246,sixinchscotlayer,scotland,,https://geo.nls.uk/mapdata3/os/6inchfirst/{z}/{x}/{y}.png,
247,ossixincharmagh,armagh,,https://mapseries-tilesets.s3.amazonaws.com/os/armagh/{z}/{x}/{y}.png,
248,ossixinchantrim,antrim,,https://mapseries-tilesets.s3.amazonaws.com/os/antrim/{z}/{x}/{y}.png,
249,ossixinchcarlow,carlow,,https://mapseries-tilesets.s3.amazonaws.com/os/carlow/{z}/{x}/{y}.png,
250,ossixinchcavan,cavan,,https://mapseries-tilesets.s3.amazonaws.com/os/cavan/{z}/{x}/{y}.png,
251,ossixinchclare,clare,,https://mapseries-tilesets.s3.amazonaws.com/os/clare/{z}/{x}/{y}.png,
252,ossixinchcork,cork,,https://mapseries-tilesets.s3.amazonaws.com/os/cork/{z}/{x}/{y}.png,
253,ossixinchdonegal,donegal,,https://mapseries-tilesets.s3.amazonaws.com/os/donegal/{z}/{x}/{y}.png,
254,ossixinchdown,down,,https://mapseries-tilesets.s3.amazonaws.com/os/down/{z}/{x}/{y}.png,
255,ossixinchdublin,dublin,,https://mapseries-tilesets.s3.amazonaws.com/os/dublin/{z}/{x}/{y}.png,
256,ossixinchfermanagh,fermanagh,,https://mapseries-tilesets.s3.amazonaws.com/os/fermanagh/{z}/{x}/{y}.png,
257,ossixinchgalway,galway,,https://mapseries-tilesets.s3.amazonaws.com/os/galway/{z}/{x}/{y}.png,
258,ossixinchkerry,kerry,,https://mapseries-tilesets.s3.amazonaws.com/os/kerry/{z}/{x}/{y}.png,
259,ossixinchkildare,kildare,,https://mapseries-tilesets.s3.amazonaws.com/os/kildare/{z}/{x}/{y}.png,
260,ossixinchkilkenny,kilkenny,,https://mapseries-tilesets.s3.amazonaws.com/os/kilkenny/{z}/{x}/{y}.png,
261,ossixinchkings,offaly,,https://mapseries-tilesets.s3.amazonaws.com/os/kings/{z}/{x}/{y}.png,
262,ossixinchleitrim,leitrim,,https://mapseries-tilesets.s3.amazonaws.com/os/leitrim/{z}/{x}/{y}.png,
263,ossixinchlimerick,limerick,,https://mapseries-tilesets.s3.amazonaws.com/os/limerick/{z}/{x}/{y}.png,
264,ossixinchlondonderry,londonderry,,https://mapseries-tilesets.s3.amazonaws.com/os/londonderry/{z}/{x}/{y}.png,
265,ossixinchlongford,longford,,https://mapseries-tilesets.s3.amazonaws.com/os/longford/{z}/{x}/{y}.png,
266,ossixinchlouth,louth,,https://mapseries-tilesets.s3.amazonaws.com/os/louth/{z}/{x}/{y}.png,
267,ossixinchmayo,mayo,,https://mapseries-tilesets.s3.amazonaws.com/os/mayo/{z}/{x}/{y}.png,
268,ossixinchmeath,meath,,https://mapseries-tilesets.s3.amazonaws.com/os/meath/{z}/{x}/{y}.png,
269,ossixinchmonaghan,monaghan,,https://mapseries-tilesets.s3.amazonaws.com/os/monaghan/{z}/{x}/{y}.png,
270,ossixinchqueens,laois,,https://mapseries-tilesets.s3.amazonaws.com/os/queens/{z}/{x}/{y}.png,
271,ossixinchroscommon,roscommon,,https://mapseries-tilesets.s3.amazonaws.com/os/roscommon/{z}/{x}/{y}.png,
272,ossixinchsligo,sligo,,https://mapseries-tilesets.s3.amazonaws.com/os/sligo/{z}/{x}/{y}.png,
273,ossixinchtipperary,tipperary,,https://mapseries-tilesets.s3.amazonaws.com/os/tipperary/{z}/{x}/{y}.png,
274,ossixinchtyrone,tyrone,,https://mapseries-tilesets.s3.amazonaws.com/os/tyrone/{z}/{x}/{y}.png,
275,ossixinchwaterford,waterford,,https://mapseries-tilesets.s3.amazonaws.com/os/waterford/{z}/{x}/{y}.png,
276,ossixinchwestmeath,westmeath,,https://mapseries-tilesets.s3.amazonaws.com/os/westmeath/{z}/{x}/{y}.png,
277,ossixinchwexford,wexford,,https://mapseries-tilesets.s3.amazonaws.com/os/wexford/{z}/{x}/{y}.png,
278,ossixinchwicklow,wicklow,,https://mapseries-tilesets.s3.amazonaws.com/os/wicklow/{z}/{x}/{y}.png,
279,ossixinchantrim_1st_rev,antrim,,https://mapseries-tilesets.s3.amazonaws.com/os/antrim1/{z}/{x}/{y}.png,
280,ossixincharmagh_1st_rev,armagh,,https://mapseries-tilesets.s3.amazonaws.com/os/armagh1/{z}/{x}/{y}.png,
281,ossixinchcarlow_1st_rev,carlow,,https://mapseries-tilesets.s3.amazonaws.com/os/carlow1/{z}/{x}/{y}.png,
282,ossixinchcavan_1st_rev,cavan,,https://mapseries-tilesets.s3.amazonaws.com/os/cavan1/{z}/{x}/{y}.png,
283,ossixinchclare_1st_rev,clare,,https://mapseries-tilesets.s3.amazonaws.com/os/clare1/{z}/{x}/{y}.png,
284,ossixinchcork_1st_rev,cork,,https://mapseries-tilesets.s3.amazonaws.com/os/cork1/{z}/{x}/{y}.png,
285,ossixinchdonegal_1st_rev,donegal,,https://mapseries-tilesets.s3.amazonaws.com/os/donegal1/{z}/{x}/{y}.png,
286,ossixinchdown_1st_rev,down,,https://mapseries-tilesets.s3.amazonaws.com/os/down1/{z}/{x}/{y}.png,
287,ossixinchdublin_1st_rev,dublin,,https://mapseries-tilesets.s3.amazonaws.com/os/dublin1/{z}/{x}/{y}.png,
288,ossixinchfermanagh_1st_rev,fermanagh,,https://mapseries-tilesets.s3.amazonaws.com/os/fermanagh1/{z}/{x}/{y}.png,
289,ossixinchgalway_1st_rev,galway,,https://mapseries-tilesets.s3.amazonaws.com/os/galway1/{z}/{x}/{y}.png,
290,ossixinchkerry_1st_rev,kerry,,https://mapseries-tilesets.s3.amazonaws.com/os/kerry1/{z}/{x}/{y}.png,
291,ossixinchkildare_1st_rev,kildare,,https://mapseries-tilesets.s3.amazonaws.com/os/kildare1/{z}/{x}/{y}.png,
292,ossixinchkilkenny_1st_rev,kilkenny,,https://mapseries-tilesets.s3.amazonaws.com/os/kilkenny1/{z}/{x}/{y}.png,
293,ossixinchkings_1st_rev,offaly,,https://mapseries-tilesets.s3.amazonaws.com/os/kings1/{z}/{x}/{y}.png,
294,ossixinchleitrim_1st_rev,leitrim,,https://mapseries-tilesets.s3.amazonaws.com/os/leitrim1/{z}/{x}/{y}.png,
295,ossixinchlimerick_1st_rev,limerick,,https://mapseries-tilesets.s3.amazonaws.com/os/limerick1/{z}/{x}/{y}.png,
296,ossixinchlondonderry_1st_rev,londonderry,,https://mapseries-tilesets.s3.amazonaws.com/os/londonderry1/{z}/{x}/{y}.png,
297,ossixinchlongford_1st_rev,longford,,https://mapseries-tilesets.s3.amazonaws.com/os/longford1/{z}/{x}/{y}.png,
298,ossixinchlouth_1st_rev,louth,,https://mapseries-tilesets.s3.amazonaws.com/os/louth1/{z}/{x}/{y}.png,
299,ossixinchmayo_1st_rev,mayo,,https://mapseries-tilesets.s3.amazonaws.com/os/mayo1/{z}/{x}/{y}.png,
300,ossixinchmeath_1st_rev,meath,,https://mapseries-tilesets.s3.amazonaws.com/os/meath1/{z}/{x}/{y}.png,
301,ossixinchmonaghan_1st_rev,monaghan,,https://mapseries-tilesets.s3.amazonaws.com/os/monaghan1/{z}/{x}/{y}.png,
302,ossixinchqueens_1st_rev,laois,,https://mapseries-tilesets.s3.amazonaws.com/os/queens1/{z}/{x}/{y}.png,
303,ossixinchroscommon_1st_rev,roscommon,,https://mapseries-tilesets.s3.amazonaws.com/os/roscommon1/{z}/{x}/{y}.png,
304,ossixinchsligo_1st_rev,sligo,,https://mapseries-tilesets.s3.amazonaws.com/os/sligo1/{z}/{x}/{y}.png,
305,ossixinchtipperary_1st_rev,tipperary,,https://mapseries-tilesets.s3.amazonaws.com/os/tipperary1/{z}/{x}/{y}.png,
306,ossixinchtyrone_1st_rev,tyrone,,https://mapseries-tilesets.s3.amazonaws.com/os/tyrone1/{z}/{x}/{y}.png,
307,ossixinchwaterford_1st_rev,waterford,,https://mapseries-tilesets.s3.amazonaws.com/os/waterford1/{z}/{x}/{y}.png,
308,ossixinchwestmeath_1st_rev,westmeath,,https://mapseries-tilesets.s3.amazonaws.com/os/westmeath1/{z}/{x}/{y}.png,
309,ossixinchwexford_1st_rev,wexford,,https://mapseries-tilesets.s3.amazonaws.com/os/wexford1/{z}/{x}/{y}.png,
310,ossixinchwicklow_1st_rev,wicklow,,https://mapseries-tilesets.s3.amazonaws.com/os/wicklow1/{z}/{x}/{y}.png,
311,ossixincharmagh_2nd,armagh,,https://mapseries-tilesets.s3.amazonaws.com/os/armagh_2nd/{z}/{x}/{y}.png,
312,ossixinchantrim_2nd,antrim,,https://mapseries-tilesets.s3.amazonaws.com/os/antrim_2nd/{z}/{x}/{y}.png,
313,ossixinchcarlow_2nd,carlow,,https://mapseries-tilesets.s3.amazonaws.com/os/carlow_2nd/{z}/{x}/{y}.png,
314,ossixinchcavan_2nd,cavan,,https://mapseries-tilesets.s3.amazonaws.com/os/cavan_2nd/{z}/{x}/{y}.png,
315,ossixinchclare_2nd,clare,,https://mapseries-tilesets.s3.amazonaws.com/os/clare_2nd/{z}/{x}/{y}.png,
316,ossixinchcork_2nd,cork,,https://mapseries-tilesets.s3.amazonaws.com/os/cork_2nd/{z}/{x}/{y}.png,
317,ossixinchdonegal_2nd,donegal,,https://mapseries-tilesets.s3.amazonaws.com/os/donegal_2nd/{z}/{x}/{y}.png,
318,ossixinchdown_2nd,down,,https://mapseries-tilesets.s3.amazonaws.com/os/down_2nd/{z}/{x}/{y}.png,
319,ossixinchdublin_2nd,dublin,,https://mapseries-tilesets.s3.amazonaws.com/os/dublin_2nd/{z}/{x}/{y}.png,
320,ossixinchfermanagh_2nd,fermanagh,,https://mapseries-tilesets.s3.amazonaws.com/os/fermanagh_2nd/{z}/{x}/{y}.png,
321,ossixinchgalway_2nd,galway,,https://mapseries-tilesets.s3.amazonaws.com/os/galway_2nd/{z}/{x}/{y}.png,
322,ossixinchkerry_2nd,kerry,,https://mapseries-tilesets.s3.amazonaws.com/os/kerry_2nd/{z}/{x}/{y}.png,
323,ossixinchkildare_2nd,kildare,,https://mapseries-tilesets.s3.amazonaws.com/os/kildare_2nd/{z}/{x}/{y}.png,
324,ossixinchkilkenny_2nd,kilkenny,,https://mapseries-tilesets.s3.amazonaws.com/os/kilkenny_2nd/{z}/{x}/{y}.png,
325,ossixinchkings_2nd,offaly,,https://mapseries-tilesets.s3.amazonaws.com/os/kings_2nd/{z}/{x}/{y}.png,
326,ossixinchleitrim_2nd,leitrim,,https://mapseries-tilesets.s3.amazonaws.com/os/leitrim_2nd/{z}/{x}/{y}.png,
327,ossixinchlimerick_2nd,limerick,,https://mapseries-tilesets.s3.amazonaws.com/os/limerick_2nd/{z}/{x}/{y}.png,
328,ossixinchlondonderry_2nd,londonderry,,https://mapseries-tilesets.s3.amazonaws.com/os/londonderry_2nd/{z}/{x}/{y}.png,
329,ossixinchlongford_2nd,longford,,https://mapseries-tilesets.s3.amazonaws.com/os/longford_2nd/{z}/{x}/{y}.png,
330,ossixinchlouth_2nd,louth,,https://mapseries-tilesets.s3.amazonaws.com/os/louth_2nd/{z}/{x}/{y}.png,
331,ossixinchmayo_2nd,mayo,,https://mapseries-tilesets.s3.amazonaws.com/os/mayo_2nd/{z}/{x}/{y}.png,
332,ossixinchmeath_2nd,meath,,https://mapseries-tilesets.s3.amazonaws.com/os/meath_2nd/{z}/{x}/{y}.png,
333,ossixinchmonaghan_2nd,monaghan,,https://mapseries-tilesets.s3.amazonaws.com/os/monaghan_2nd/{z}/{x}/{y}.png,
334,ossixinchqueens_2nd,laois,,https://mapseries-tilesets.s3.amazonaws.com/os/queens_2nd/{z}/{x}/{y}.png,
335,ossixinchroscommon_2nd,roscommon,,https://mapseries-tilesets.s3.amazonaws.com/os/roscommon_2nd/{z}/{x}/{y}.png,
336,ossixinchsligo_2nd,sligo,,https://mapseries-tilesets.s3.amazonaws.com/os/sligo_2nd/{z}/{x}/{y}.png,
337,ossixinchtipperary_2nd,tipperary,,https://mapseries-tilesets.s3.amazonaws.com/os/tipperary_2nd/{z}/{x}/{y}.png,
338,ossixinchtyrone_2nd,tyrone,,https://mapseries-tilesets.s3.amazonaws.com/os/tyrone_2nd/{z}/{x}/{y}.png,
339,ossixinchwaterford_2nd,waterford,,https://mapseries-tilesets.s3.amazonaws.com/os/waterford_2nd/{z}/{x}/{y}.png,
340,ossixinchwestmeath_2nd,westmeath,,https://mapseries-tilesets.s3.amazonaws.com/os/westmeath_2nd/{z}/{x}/{y}.png,
341,ossixinchwexford_2nd,wexford,,https://mapseries-tilesets.s3.amazonaws.com/os/wexford_2nd/{z}/{x}/{y}.png,
342,ossixinchwicklow_2nd,wicklow,,https://mapseries-tilesets.s3.amazonaws.com/os/wicklow_2nd/{z}/{x}/{y}.png,
343,ossixinchguernsey_2nd,Guernsey,,https://mapseries-tilesets.s3.amazonaws.com/channel-islands/six-inch/{z}/{x}/{y}.png,
344,OStwentyfiveinchholes,,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/25_inch_holes_england/{z}/{x}/{y}.png,18
345,OStwentyfiveinchholes_103683170,,,https://geo.nls.uk/mapdata3/os/25_inch_holes_england/103683170/{z}/{x}/{y}.png,19
346,OStwentyfiveinchholes_104194119,,,https://geo.nls.uk/mapdata3/os/25_inch_holes_england/104194119/{z}/{x}/{y}.png,19
347,OStwentyfiveinchholes_104194125,,,https://geo.nls.uk/mapdata3/os/25_inch_holes_england/104194125/{z}/{x}/{y}.png,19
348,OStwentyfiveinchholes_135198775,,,https://geo.nls.uk/mapdata3/os/25_inch_holes_england/135198775/{z}/{x}/{y}.png,19
349,OStwentyfiveinchholes_103676684,,,https://geo.nls.uk/mapdata3/os/25_inch_holes_england/103676684/{z}/{x}/{y}.png,19
350,OStwentyfiveinchholes_128075868,,,https://geo.nls.uk/mapdata3/os/25_inch/128075868/{z}/{x}/{y}.png,19
351,OStwentyfiveinchholes_132280016,,,https://geo.nls.uk/mapdata3/os/25_inch/132280016/{z}/{x}/{y}.png,19
352,OStwentyfiveinchbedfordshire,,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/bedfordshire/{z}/{x}/{y}.png,18
353,OStwentyfiveinchberkshire,,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/berkshire/{z}/{x}/{y}.png,18
354,OStwentyfiveinchbuckingham,,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/buckingham/{z}/{x}/{y}.png,18
355,OStwentyfiveinchcambridge,,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/cambridge/{z}/{x}/{y}.png,18
356,OStwentyfiveinchcheshire,,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/cheshire/{z}/{x}/{y}.png,18
357,OStwentyfiveinchcornwall,,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/cornwall/{z}/{x}/{y}.png,18
